timesteps,episode,success
126381,37874,1
126385,37875,1
126389,37876,1
126392,37877,1
126395,37878,1
126399,37879,1
126401,37880,1
126403,37881,1
126407,37882,1
126410,37883,1
126414,37884,1
126418,37885,1
126421,37886,1
126424,37887,1
126425,37888,1
126427,37889,1
126430,37890,1
126433,37891,1
126436,37892,1
126440,37893,1
126444,37894,1
126448,37895,1
126452,37896,1
126454,37897,1
126458,37898,1
126461,37899,1
126463,37900,1
126466,37901,1
126469,37902,1
126473,37903,1
126476,37904,1
126479,37905,1
126482,37906,1
126486,37907,1
126489,37908,1
126490,37909,1
126492,37910,1
126495,37911,1
126498,37912,1
126500,37913,1
126503,37914,1
126506,37915,1
126510,37916,1
126512,37917,1
126514,37918,1
126516,37919,1
126518,37920,1
126521,37921,1
126524,37922,1
126527,37923,1
126531,37924,1
126534,37925,1
126537,37926,1
126539,37927,1
126541,37928,1
126545,37929,1
126549,37930,1
126551,37931,1
126554,37932,1
126557,37933,1
126559,37934,1
126563,37935,1
126565,37936,1
126568,37937,1
126571,37938,1
126574,37939,1
126576,37940,1
126578,37941,1
126582,37942,1
126584,37943,1
126586,37944,1
126587,37945,1
126591,37946,1
126595,37947,1
126597,37948,1
126600,37949,1
126601,37950,1
126604,37951,1
126606,37952,1
126609,37953,1
126612,37954,1
126615,37955,1
126618,37956,1
126621,37957,1
126623,37958,1
126624,37959,1
126627,37960,1
126630,37961,1
126633,37962,1
126636,37963,1
126637,37964,1
126640,37965,1
126643,37966,1
126646,37967,1
126649,37968,1
126652,37969,1
126653,37970,1
126656,37971,1
126658,37972,1
126661,37973,1
126662,37974,1
126664,37975,1
126667,37976,1
126671,37977,1
126674,37978,1
126676,37979,1
126679,37980,1
126681,37981,1
126684,37982,1
126687,37983,1
126690,37984,1
126692,37985,1
126694,37986,1
126697,37987,1
126700,37988,1
126703,37989,1
126706,37990,1
126709,37991,1
126713,37992,1
126716,37993,1
126719,37994,1
126723,37995,1
126726,37996,1
126729,37997,1
126732,37998,1
126735,37999,1
126738,38000,1
126740,38001,1
126741,38002,1
126742,38003,1
126744,38004,1
126746,38005,1
126748,38006,1
126751,38007,1
126754,38008,1
126757,38009,1
126759,38010,1
126762,38011,1
126765,38012,1
126768,38013,1
126771,38014,1
126774,38015,1
126776,38016,1
126779,38017,1
126782,38018,1
126783,38019,1
126786,38020,1
126788,38021,1
126792,38022,1
126795,38023,1
126797,38024,1
126800,38025,1
126804,38026,1
126806,38027,1
126809,38028,1
126812,38029,1
126815,38030,1
126819,38031,1
126822,38032,1
126825,38033,1
126828,38034,1
126831,38035,1
126832,38036,1
126836,38037,1
126838,38038,1
126840,38039,1
126841,38040,1
126845,38041,1
126847,38042,1
126849,38043,1
126853,38044,1
126857,38045,1
126860,38046,1
126862,38047,1
126863,38048,1
126866,38049,1
126869,38050,1
126873,38051,1
126877,38052,1
126880,38053,1
126883,38054,1
126887,38055,1
126890,38056,1
126891,38057,1
126894,38058,1
126897,38059,1
126899,38060,1
126903,38061,1
126905,38062,1
126907,38063,1
126909,38064,1
126911,38065,1
126914,38066,1
126917,38067,1
126919,38068,1
126922,38069,1
126925,38070,1
126928,38071,1
126932,38072,1
126934,38073,1
126937,38074,1
126941,38075,1
126944,38076,1
126946,38077,1
126949,38078,1
126951,38079,1
126954,38080,1
126957,38081,1
126959,38082,1
126961,38083,1
126964,38084,1
126967,38085,1
126969,38086,1
126972,38087,1
126975,38088,1
126977,38089,1
126980,38090,1
126982,38091,1
126985,38092,1
126988,38093,1
126991,38094,1
126994,38095,1
126996,38096,1
126999,38097,1
127002,38098,1
127004,38099,1
127006,38100,1
127008,38101,1
127010,38102,1
127013,38103,1
127017,38104,1
127019,38105,1
127022,38106,1
127024,38107,1
127028,38108,1
127032,38109,1
127034,38110,1
127037,38111,1
127039,38112,1
127042,38113,1
127045,38114,1
127048,38115,1
127051,38116,1
127053,38117,1
127056,38118,1
127057,38119,1
127061,38120,1
127064,38121,1
127067,38122,1
127071,38123,1
127074,38124,1
127077,38125,1
127080,38126,1
127082,38127,1
127084,38128,1
127087,38129,1
127089,38130,1
127091,38131,1
127093,38132,1
127094,38133,1
127097,38134,1
127100,38135,1
127104,38136,1
127106,38137,1
127108,38138,1
127112,38139,1
127115,38140,1
127118,38141,1
127121,38142,1
127124,38143,1
127127,38144,1
127128,38145,1
127132,38146,1
127135,38147,1
127138,38148,1
127140,38149,1
127141,38150,1
127144,38151,1
127147,38152,1
127150,38153,1
127154,38154,1
127156,38155,1
127159,38156,1
127160,38157,1
127164,38158,1
127168,38159,1
127172,38160,1
127176,38161,1
127178,38162,1
127180,38163,1
127184,38164,1
127187,38165,1
127189,38166,1
127193,38167,1
127196,38168,1
127199,38169,1
127201,38170,1
127203,38171,1
127204,38172,1
127206,38173,1
127208,38174,1
127211,38175,1
127215,38176,1
127217,38177,1
127220,38178,1
127222,38179,1
127224,38180,1
127228,38181,1
127232,38182,1
127233,38183,1
127236,38184,1
127239,38185,1
127242,38186,1
127244,38187,1
127247,38188,1
127250,38189,1
127253,38190,1
127255,38191,1
127259,38192,1
127261,38193,1
127264,38194,1
127266,38195,1
127267,38196,1
127270,38197,1
127273,38198,1
127276,38199,1
127279,38200,1
127282,38201,1
127285,38202,1
127287,38203,1
127290,38204,1
127293,38205,1
127295,38206,1
127298,38207,1
127300,38208,1
127301,38209,1
127304,38210,1
127307,38211,1
127311,38212,1
127314,38213,1
127317,38214,1
127320,38215,1
127323,38216,1
127324,38217,1
127328,38218,1
127331,38219,1
127334,38220,1
127337,38221,1
127339,38222,1
127341,38223,1
127344,38224,1
127345,38225,1
127348,38226,1
127350,38227,1
127353,38228,1
127355,38229,1
127358,38230,1
127359,38231,1
127362,38232,1
127365,38233,1
127368,38234,1
127371,38235,1
127373,38236,1
127376,38237,1
127378,38238,1
127382,38239,1
127384,38240,1
127387,38241,1
127389,38242,1
127392,38243,1
127395,38244,1
127399,38245,1
127401,38246,1
127404,38247,1
127406,38248,1
127407,38249,1
127409,38250,1
127412,38251,1
127414,38252,1
127417,38253,1
127419,38254,1
127422,38255,1
127423,38256,1
127426,38257,1
127430,38258,1
127432,38259,1
127433,38260,1
127435,38261,1
127438,38262,1
127441,38263,1
127444,38264,1
127446,38265,1
127449,38266,1
127452,38267,1
127455,38268,1
127457,38269,1
127461,38270,1
127464,38271,1
127466,38272,1
127468,38273,1
127470,38274,1
127472,38275,1
127476,38276,1
127479,38277,1
127483,38278,1
127487,38279,1
127490,38280,1
127492,38281,1
127495,38282,1
127498,38283,1
127501,38284,1
127504,38285,1
127508,38286,1
127511,38287,1
127514,38288,1
127517,38289,1
127518,38290,1
127520,38291,1
127523,38292,1
127526,38293,1
127529,38294,1
127533,38295,1
127535,38296,1
127537,38297,1
127540,38298,1
127543,38299,1
127547,38300,1
127549,38301,1
127550,38302,1
127554,38303,1
127557,38304,1
127559,38305,1
127561,38306,1
127565,38307,1
127567,38308,1
127569,38309,1
127570,38310,1
127573,38311,1
127576,38312,1
127579,38313,1
127581,38314,1
127584,38315,1
127586,38316,1
127588,38317,1
127590,38318,1
127592,38319,1
127594,38320,1
127596,38321,1
127598,38322,1
127601,38323,1
127604,38324,1
127607,38325,1
127609,38326,1
127613,38327,1
127617,38328,1
127620,38329,1
127623,38330,1
127626,38331,1
127628,38332,1
127630,38333,1
127632,38334,1
127635,38335,1
127638,38336,1
127641,38337,1
127642,38338,1
127644,38339,1
127647,38340,1
127649,38341,1
127652,38342,1
127656,38343,1
127659,38344,1
127661,38345,1
127664,38346,1
127666,38347,1
127668,38348,1
127670,38349,1
127674,38350,1
127677,38351,1
127680,38352,1
127682,38353,1
127685,38354,1
127686,38355,1
127689,38356,1
127692,38357,1
127695,38358,1
127698,38359,1
127701,38360,1
127703,38361,1
127705,38362,1
127708,38363,1
127711,38364,1
127715,38365,1
127717,38366,1
127720,38367,1
127722,38368,1
127724,38369,1
127728,38370,1
127732,38371,1
127735,38372,1
127736,38373,1
127737,38374,1
127740,38375,1
127743,38376,1
127744,38377,1
127747,38378,1
127751,38379,1
127754,38380,1
127757,38381,1
127760,38382,1
127764,38383,1
127767,38384,1
127770,38385,1
127773,38386,1
127777,38387,1
127781,38388,1
127783,38389,1
127785,38390,1
127788,38391,1
127790,38392,1
127793,38393,1
127797,38394,1
127800,38395,1
127801,38396,1
127804,38397,1
127806,38398,1
127807,38399,1
127810,38400,1
127813,38401,1
127816,38402,1
127817,38403,1
127820,38404,1
127823,38405,1
127825,38406,1
127829,38407,1
127831,38408,1
127833,38409,1
127835,38410,1
127839,38411,1
127842,38412,1
127845,38413,1
127848,38414,1
127851,38415,1
127855,38416,1
127856,38417,1
127858,38418,1
127861,38419,1
127862,38420,1
127863,38421,1
127866,38422,1
127868,38423,1
127871,38424,1
127874,38425,1
127878,38426,1
127881,38427,1
127883,38428,1
127887,38429,1
127889,38430,1
127891,38431,1
127894,38432,1
127896,38433,1
127899,38434,1
127900,38435,1
127903,38436,1
127906,38437,1
127908,38438,1
127911,38439,1
127914,38440,1
127918,38441,1
127920,38442,1
127923,38443,1
127926,38444,1
127930,38445,1
127934,38446,1
127937,38447,1
127941,38448,1
127944,38449,1
127946,38450,1
127950,38451,1
127952,38452,1
127955,38453,1
127959,38454,1
127962,38455,1
127965,38456,1
127966,38457,1
127967,38458,1
127970,38459,1
127974,38460,1
127978,38461,1
127980,38462,1
127981,38463,1
127983,38464,1
127987,38465,1
127990,38466,1
127993,38467,1
127994,38468,1
127996,38469,1
128000,38470,1
128005,38471,1
128007,38472,1
128010,38473,1
128013,38474,1
128017,38475,1
128019,38476,1
128022,38477,1
128024,38478,1
128027,38479,1
128030,38480,1
128033,38481,1
128036,38482,1
128039,38483,1
128042,38484,1
128045,38485,1
128048,38486,1
128051,38487,1
128054,38488,1
128057,38489,1
128059,38490,1
128061,38491,1
128064,38492,1
128065,38493,1
128068,38494,1
128070,38495,1
128072,38496,1
128074,38497,1
128075,38498,1
128078,38499,1
128080,38500,1
128084,38501,1
128088,38502,1
128089,38503,1
128091,38504,1
128094,38505,1
128097,38506,1
128099,38507,1
128103,38508,1
128106,38509,1
128107,38510,1
128108,38511,1
128111,38512,1
128114,38513,1
128118,38514,1
128120,38515,1
128123,38516,1
128126,38517,1
128128,38518,1
128131,38519,1
128134,38520,1
128137,38521,1
128141,38522,1
128144,38523,1
128147,38524,1
128151,38525,1
128155,38526,1
128158,38527,1
128161,38528,1
128164,38529,1
128168,38530,1
128170,38531,1
128172,38532,1
128174,38533,1
128178,38534,1
128182,38535,1
128185,38536,1
128188,38537,1
128191,38538,1
128192,38539,1
128195,38540,1
128198,38541,1
128201,38542,1
128204,38543,1
128207,38544,1
128210,38545,1
128212,38546,1
128214,38547,1
128215,38548,1
128218,38549,1
128220,38550,1
128222,38551,1
128225,38552,1
128229,38553,1
128231,38554,1
128234,38555,1
128237,38556,1
128239,38557,1
128242,38558,1
128245,38559,1
128248,38560,1
128252,38561,1
128254,38562,1
128255,38563,1
128258,38564,1
128261,38565,1
128264,38566,1
128267,38567,1
128270,38568,1
128273,38569,1
128277,38570,1
128278,38571,1
128279,38572,1
128282,38573,1
128283,38574,1
128285,38575,1
128288,38576,1
128290,38577,1
128292,38578,1
128293,38579,1
128295,38580,1
128297,38581,1
128300,38582,1
128302,38583,1
128304,38584,1
128307,38585,1
128309,38586,1
128312,38587,1
128314,38588,1
128317,38589,1
128320,38590,1
128323,38591,1
128326,38592,1
128329,38593,1
128333,38594,1
128337,38595,1
128339,38596,1
128343,38597,1
128347,38598,1
128350,38599,1
128353,38600,1
128356,38601,1
128359,38602,1
128362,38603,1
128370,38604,1
128373,38605,1
128376,38606,1
128378,38607,1
128379,38608,1
128382,38609,1
128385,38610,1
128387,38611,1
128390,38612,1
128392,38613,1
128394,38614,1
128397,38615,1
128398,38616,1
128401,38617,1
128402,38618,1
128404,38619,1
128405,38620,1
128406,38621,1
128409,38622,1
128412,38623,1
128415,38624,1
128418,38625,1
128421,38626,1
128423,38627,1
128425,38628,1
128428,38629,1
128431,38630,1
128433,38631,1
128435,38632,1
128439,38633,1
128441,38634,1
128445,38635,1
128447,38636,1
128450,38637,1
128454,38638,1
128457,38639,1
128460,38640,1
128464,38641,1
128467,38642,1
128468,38643,1
128472,38644,1
128473,38645,1
128475,38646,1
128478,38647,1
128480,38648,1
128482,38649,1
128484,38650,1
128488,38651,1
128490,38652,1
128492,38653,1
128494,38654,1
128497,38655,1
128501,38656,1
128505,38657,1
128508,38658,1
128511,38659,1
128513,38660,1
128515,38661,1
128517,38662,1
128519,38663,1
128522,38664,1
128524,38665,1
128525,38666,1
128527,38667,1
128531,38668,1
128534,38669,1
128538,38670,1
128540,38671,1
128542,38672,1
128544,38673,1
128545,38674,1
128548,38675,1
128550,38676,1
128554,38677,1
128557,38678,1
128559,38679,1
128561,38680,1
128563,38681,1
128566,38682,1
128569,38683,1
128571,38684,1
128574,38685,1
128577,38686,1
128579,38687,1
128581,38688,1
128584,38689,1
128587,38690,1
128590,38691,1
128593,38692,1
128597,38693,1
128600,38694,1
128603,38695,1
128606,38696,1
128609,38697,1
128612,38698,1
128614,38699,1
128615,38700,1
128618,38701,1
128622,38702,1
128626,38703,1
128628,38704,1
128631,38705,1
128633,38706,1
128635,38707,1
128638,38708,1
128641,38709,1
128643,38710,1
128647,38711,1
128650,38712,1
128652,38713,1
128655,38714,1
128656,38715,1
128658,38716,1
128662,38717,1
128665,38718,1
128668,38719,1
128670,38720,1
128674,38721,1
128677,38722,1
128680,38723,1
128683,38724,1
128687,38725,1
128690,38726,1
128694,38727,1
128697,38728,1
128700,38729,1
128702,38730,1
128706,38731,1
128710,38732,1
128712,38733,1
128713,38734,1
128715,38735,1
128718,38736,1
128720,38737,1
128722,38738,1
128726,38739,1
128729,38740,1
128731,38741,1
128735,38742,1
128736,38743,1
128737,38744,1
128739,38745,1
128743,38746,1
128747,38747,1
128750,38748,1
128752,38749,1
128754,38750,1
128759,38751,1
128763,38752,1
128767,38753,1
128769,38754,1
128770,38755,1
128773,38756,1
128774,38757,1
128778,38758,1
128781,38759,1
128784,38760,1
128786,38761,1
128790,38762,1
128793,38763,1
128794,38764,1
128798,38765,1
128801,38766,1
128804,38767,1
128806,38768,1
128809,38769,1
128811,38770,1
128814,38771,1
128817,38772,1
128819,38773,1
128822,38774,1
128826,38775,1
128829,38776,1
128831,38777,1
128834,38778,1
128838,38779,1
128840,38780,1
128844,38781,1
128846,38782,1
128849,38783,1
128853,38784,1
128855,38785,1
128858,38786,1
128860,38787,1
128862,38788,1
128865,38789,1
128867,38790,1
128870,38791,1
128873,38792,1
128877,38793,1
128879,38794,1
128881,38795,1
128884,38796,1
128887,38797,1
128889,38798,1
128891,38799,1
128894,38800,1
128897,38801,1
128900,38802,1
128903,38803,1
128906,38804,1
128907,38805,1
128909,38806,1
128911,38807,1
128912,38808,1
128915,38809,1
128918,38810,1
128920,38811,1
128923,38812,1
128926,38813,1
128927,38814,1
128930,38815,1
128934,38816,1
128937,38817,1
128940,38818,1
128942,38819,1
128946,38820,1
128949,38821,1
128952,38822,1
128955,38823,1
128957,38824,1
128959,38825,1
128961,38826,1
128964,38827,1
128967,38828,1
128971,38829,1
128973,38830,1
128975,38831,1
128979,38832,1
128982,38833,1
128985,38834,1
128989,38835,1
128991,38836,1
128994,38837,1
128998,38838,1
129002,38839,1
129005,38840,1
129009,38841,1
129011,38842,1
129014,38843,1
129017,38844,1
129021,38845,1
129023,38846,1
129024,38847,1
129026,38848,1
129029,38849,1
129032,38850,1
129034,38851,1
129035,38852,1
129038,38853,1
129040,38854,1
129043,38855,1
129046,38856,1
129049,38857,1
129053,38858,1
129057,38859,1
129060,38860,1
129062,38861,1
129065,38862,1
129066,38863,1
129068,38864,1
129070,38865,1
129073,38866,1
129075,38867,1
129076,38868,1
129079,38869,1
129081,38870,1
129084,38871,1
129087,38872,1
129089,38873,1
129092,38874,1
129095,38875,1
129098,38876,1
129100,38877,1
129103,38878,1
129105,38879,1
129106,38880,1
129109,38881,1
129111,38882,1
129114,38883,1
129115,38884,1
129119,38885,1
129121,38886,1
129124,38887,1
129128,38888,1
129130,38889,1
129134,38890,1
129138,38891,1
129140,38892,1
129142,38893,1
129144,38894,1
129146,38895,1
129150,38896,1
129152,38897,1
129155,38898,1
129157,38899,1
129159,38900,1
129162,38901,1
129164,38902,1
129167,38903,1
129170,38904,1
129172,38905,1
129175,38906,1
129179,38907,1
129183,38908,1
129187,38909,1
129190,38910,1
129193,38911,1
129195,38912,1
129198,38913,1
129200,38914,1
129203,38915,1
129205,38916,1
129208,38917,1
129209,38918,1
129213,38919,1
129216,38920,1
129219,38921,1
129222,38922,1
129224,38923,1
129227,38924,1
129229,38925,1
129232,38926,1
129235,38927,1
129238,38928,1
129241,38929,1
129243,38930,1
129246,38931,1
129249,38932,1
129251,38933,1
129253,38934,1
129255,38935,1
129257,38936,1
129260,38937,1
129263,38938,1
129266,38939,1
129269,38940,1
129273,38941,1
129274,38942,1
129276,38943,1
129279,38944,1
129280,38945,1
129282,38946,1
129284,38947,1
129286,38948,1
129287,38949,1
129290,38950,1
129293,38951,1
129296,38952,1
129298,38953,1
129299,38954,1
129301,38955,1
129303,38956,1
129306,38957,1
129309,38958,1
129312,38959,1
129315,38960,1
129319,38961,1
129321,38962,1
129324,38963,1
129327,38964,1
129329,38965,1
129332,38966,1
129336,38967,1
129339,38968,1
129342,38969,1
129344,38970,1
129345,38971,1
129348,38972,1
129350,38973,1
129354,38974,1
129357,38975,1
129360,38976,1
129361,38977,1
129365,38978,1
129367,38979,1
129370,38980,1
129373,38981,1
129376,38982,1
129377,38983,1
129380,38984,1
129383,38985,1
129386,38986,1
129389,38987,1
129391,38988,1
129394,38989,1
129398,38990,1
129400,38991,1
129404,38992,1
129407,38993,1
129411,38994,1
129415,38995,1
129418,38996,1
129421,38997,1
129424,38998,1
129427,38999,1
129429,39000,1
129432,39001,1
129435,39002,1
129437,39003,1
129440,39004,1
129442,39005,1
129443,39006,1
129446,39007,1
129450,39008,1
129452,39009,1
129454,39010,1
129457,39011,1
129461,39012,1
129464,39013,1
129467,39014,1
129470,39015,1
129473,39016,1
129476,39017,1
129477,39018,1
129479,39019,1
129483,39020,1
129485,39021,1
129488,39022,1
129490,39023,1
129493,39024,1
129496,39025,1
129499,39026,1
129502,39027,1
129504,39028,1
129508,39029,1
129511,39030,1
129513,39031,1
129516,39032,1
129518,39033,1
129520,39034,1
129523,39035,1
129526,39036,1
129528,39037,1
129532,39038,1
129535,39039,1
129536,39040,1
129540,39041,1
129541,39042,1
129544,39043,1
129545,39044,1
129548,39045,1
129552,39046,1
129555,39047,1
129556,39048,1
129560,39049,1
129563,39050,1
129566,39051,1
129568,39052,1
129572,39053,1
129576,39054,1
129577,39055,1
129578,39056,1
129579,39057,1
129581,39058,1
129585,39059,1
129587,39060,1
129591,39061,1
129595,39062,1
129598,39063,1
129600,39064,1
129603,39065,1
129606,39066,1
129608,39067,1
129611,39068,1
129614,39069,1
129617,39070,1
129620,39071,1
129623,39072,1
129625,39073,1
129628,39074,1
129631,39075,1
129633,39076,1
129635,39077,1
129638,39078,1
129640,39079,1
129643,39080,1
129647,39081,1
129649,39082,1
129651,39083,1
129654,39084,1
129656,39085,1
129657,39086,1
129660,39087,1
129661,39088,1
129662,39089,1
129665,39090,1
129669,39091,1
129670,39092,1
129673,39093,1
129676,39094,1
129678,39095,1
129681,39096,1
129685,39097,1
129687,39098,1
129689,39099,1
129691,39100,1
129693,39101,1
129697,39102,1
129699,39103,1
129701,39104,1
129703,39105,1
129706,39106,1
129708,39107,1
129711,39108,1
129713,39109,1
129716,39110,1
129717,39111,1
129720,39112,1
129722,39113,1
129726,39114,1
129729,39115,1
129732,39116,1
129734,39117,1
129738,39118,1
129740,39119,1
129743,39120,1
129746,39121,1
129748,39122,1
129751,39123,1
129754,39124,1
129756,39125,1
129760,39126,1
129763,39127,1
129766,39128,1
129769,39129,1
129770,39130,1
129772,39131,1
129776,39132,1
129779,39133,1
129781,39134,1
129784,39135,1
129788,39136,1
129790,39137,1
129793,39138,1
129797,39139,1
129800,39140,1
129802,39141,1
129806,39142,1
129809,39143,1
129811,39144,1
129814,39145,1
129817,39146,1
129820,39147,1
129822,39148,1
129825,39149,1
129826,39150,1
129828,39151,1
129830,39152,1
129833,39153,1
129836,39154,1
129840,39155,1
129841,39156,1
129842,39157,1
129846,39158,1
129849,39159,1
129852,39160,1
129855,39161,1
129858,39162,1
129861,39163,1
129862,39164,1
129865,39165,1
129868,39166,1
129871,39167,1
129875,39168,1
129879,39169,1
129882,39170,1
129884,39171,1
129887,39172,1
129889,39173,1
129892,39174,1
129894,39175,1
129897,39176,1
129899,39177,1
129901,39178,1
129905,39179,1
129908,39180,1
129912,39181,1
129915,39182,1
129917,39183,1
129920,39184,1
129922,39185,1
129923,39186,1
129926,39187,1
129928,39188,1
129930,39189,1
129933,39190,1
129936,39191,1
129939,39192,1
129941,39193,1
129943,39194,1
129945,39195,1
129946,39196,1
129950,39197,1
129953,39198,1
129957,39199,1
129959,39200,1
129961,39201,1
129964,39202,1
129968,39203,1
129970,39204,1
129973,39205,1
129977,39206,1
129980,39207,1
129983,39208,1
129985,39209,1
129988,39210,1
129992,39211,1
129993,39212,1
129997,39213,1
130000,39214,1
130004,39215,1
130007,39216,1
130011,39217,1
130014,39218,1
130016,39219,1
130019,39220,1
130022,39221,1
130025,39222,1
130027,39223,1
130029,39224,1
130032,39225,1
130035,39226,1
130039,39227,1
130041,39228,1
130045,39229,1
130048,39230,1
130050,39231,1
130054,39232,1
130057,39233,1
130060,39234,1
130061,39235,1
130063,39236,1
130067,39237,1
130070,39238,1
130074,39239,1
130077,39240,1
130079,39241,1
130082,39242,1
130085,39243,1
130088,39244,1
130091,39245,1
130093,39246,1
130095,39247,1
130098,39248,1
130101,39249,1
130103,39250,1
130106,39251,1
130110,39252,1
130113,39253,1
130116,39254,1
130119,39255,1
130122,39256,1
130127,39257,1
130130,39258,1
130133,39259,1
130137,39260,1
130141,39261,1
130145,39262,1
130147,39263,1
130150,39264,1
130153,39265,1
130156,39266,1
130159,39267,1
130163,39268,1
130165,39269,1
130169,39270,1
130173,39271,1
130176,39272,1
130180,39273,1
130181,39274,1
130184,39275,1
130187,39276,1
130190,39277,1
130192,39278,1
130193,39279,1
130194,39280,1
130197,39281,1
130198,39282,1
130201,39283,1
130204,39284,1
130208,39285,1
130211,39286,1
130214,39287,1
130217,39288,1
130220,39289,1
130223,39290,1
130226,39291,1
130228,39292,1
130231,39293,1
130235,39294,1
130238,39295,1
130242,39296,1
130245,39297,1
130248,39298,1
130251,39299,1
130254,39300,1
130258,39301,1
130260,39302,1
130263,39303,1
130267,39304,1
130270,39305,1
130272,39306,1
130273,39307,1
130277,39308,1
130279,39309,1
130282,39310,1
130285,39311,1
130289,39312,1
130293,39313,1
130297,39314,1
130300,39315,1
130303,39316,1
130307,39317,1
130308,39318,1
130311,39319,1
130315,39320,1
130318,39321,1
130322,39322,1
130326,39323,1
130329,39324,1
130332,39325,1
130334,39326,1
130336,39327,1
130339,39328,1
130342,39329,1
130344,39330,1
130347,39331,1
130350,39332,1
130352,39333,1
130355,39334,1
130357,39335,1
130360,39336,1
130362,39337,1
130366,39338,1
130369,39339,1
130372,39340,1
130374,39341,1
130376,39342,1
130379,39343,1
130381,39344,1
130385,39345,1
130388,39346,1
130391,39347,1
130393,39348,1
130396,39349,1
130399,39350,1
130401,39351,1
130402,39352,1
130405,39353,1
130408,39354,1
130411,39355,1
130413,39356,1
130417,39357,1
130419,39358,1
130422,39359,1
130425,39360,1
130427,39361,1
130429,39362,1
130430,39363,1
130432,39364,1
130433,39365,1
130434,39366,1
130436,39367,1
130439,39368,1
130441,39369,1
130442,39370,1
130446,39371,1
130448,39372,1
130451,39373,1
130453,39374,1
130457,39375,1
130461,39376,1
130464,39377,1
130467,39378,1
130469,39379,1
130471,39380,1
130474,39381,1
130476,39382,1
130479,39383,1
130481,39384,1
130483,39385,1
130487,39386,1
130490,39387,1
130493,39388,1
130496,39389,1
130499,39390,1
130501,39391,1
130503,39392,1
130506,39393,1
130509,39394,1
130513,39395,1
130516,39396,1
130519,39397,1
130522,39398,1
130526,39399,1
130528,39400,1
130530,39401,1
130533,39402,1
130537,39403,1
130539,39404,1
130541,39405,1
130545,39406,1
130546,39407,1
130549,39408,1
130551,39409,1
130554,39410,1
130557,39411,1
130559,39412,1
130562,39413,1
130565,39414,1
130567,39415,1
130570,39416,1
130573,39417,1
130574,39418,1
130576,39419,1
130579,39420,1
130583,39421,1
130585,39422,1
130586,39423,1
130589,39424,1
130591,39425,1
130594,39426,1
130597,39427,1
130600,39428,1
130602,39429,1
130605,39430,1
130608,39431,1
130611,39432,1
130613,39433,1
130615,39434,1
130617,39435,1
130620,39436,1
130622,39437,1
130625,39438,1
130626,39439,1
130629,39440,1
130633,39441,1
130637,39442,1
130639,39443,1
130643,39444,1
130646,39445,1
130648,39446,1
130651,39447,1
130654,39448,1
130658,39449,1
130663,39450,1
130665,39451,1
130668,39452,1
130671,39453,1
130674,39454,1
130677,39455,1
130680,39456,1
130683,39457,1
130685,39458,1
130687,39459,1
130690,39460,1
130693,39461,1
130695,39462,1
130698,39463,1
130701,39464,1
130702,39465,1
130705,39466,1
130708,39467,1
130710,39468,1
130713,39469,1
130716,39470,1
130717,39471,1
130719,39472,1
130721,39473,1
130723,39474,1
130726,39475,1
130730,39476,1
130734,39477,1
130737,39478,1
130740,39479,1
130743,39480,1
130746,39481,1
130750,39482,1
130752,39483,1
130756,39484,1
130760,39485,1
130763,39486,1
130767,39487,1
130770,39488,1
130773,39489,1
130775,39490,1
130777,39491,1
130780,39492,1
130782,39493,1
130785,39494,1
130789,39495,1
130792,39496,1
130796,39497,1
130799,39498,1
130801,39499,1
130804,39500,1
130807,39501,1
130810,39502,1
130814,39503,1
130816,39504,1
130819,39505,1
130821,39506,1
130824,39507,1
130827,39508,1
130831,39509,1
130835,39510,1
130838,39511,1
130840,39512,1
130843,39513,1
130845,39514,1
130847,39515,1
130848,39516,1
130851,39517,1
130855,39518,1
130859,39519,1
130861,39520,1
130865,39521,1
130867,39522,1
130870,39523,1
130872,39524,1
130874,39525,1
130877,39526,1
130878,39527,1
130880,39528,1
130882,39529,1
130883,39530,1
130887,39531,1
130890,39532,1
130893,39533,1
130895,39534,1
130897,39535,1
130900,39536,1
130903,39537,1
130906,39538,1
130909,39539,1
130912,39540,1
130915,39541,1
130918,39542,1
130921,39543,1
130924,39544,1
130928,39545,1
130931,39546,1
130934,39547,1
130938,39548,1
130943,39549,1
130945,39550,1
130949,39551,1
130952,39552,1
130955,39553,1
130958,39554,1
130962,39555,1
130963,39556,1
130966,39557,1
130969,39558,1
130972,39559,1
130976,39560,1
130977,39561,1
130980,39562,1
130983,39563,1
130985,39564,1
130988,39565,1
130991,39566,1
130994,39567,1
130997,39568,1
130998,39569,1
130999,39570,1
131002,39571,1
131005,39572,1
131008,39573,1
131012,39574,1
131015,39575,1
131018,39576,1
131021,39577,1
131024,39578,1
131027,39579,1
131029,39580,1
131033,39581,1
131036,39582,1
131039,39583,1
131041,39584,1
131044,39585,1
131047,39586,1
131050,39587,1
131052,39588,1
131055,39589,1
131058,39590,1
131060,39591,1
131062,39592,1
131064,39593,1
131067,39594,1
131069,39595,1
131071,39596,1
131074,39597,1
131078,39598,1
131079,39599,1
131082,39600,1
131085,39601,1
131088,39602,1
131091,39603,1
131094,39604,1
131096,39605,1
131099,39606,1
131101,39607,1
131103,39608,1
131106,39609,1
131109,39610,1
131112,39611,1
131115,39612,1
131118,39613,1
131121,39614,1
131124,39615,1
131126,39616,1
131128,39617,1
131131,39618,1
131134,39619,1
131137,39620,1
131139,39621,1
