#{"t_start": 1755965729.7466593, "env_id": "PandaReach-v3"}
r,l,t
-2.0,3,2992.26898
-2.0,3,2992.349427
-3.0,4,2992.454618
-2.0,3,2992.52746
-2.0,3,2992.599002
-1.0,2,2992.648873
-2.0,3,2992.718799
-3.0,4,2992.81138
0.0,1,2992.834887
-2.0,3,2992.911266
-1.0,2,2992.957079
-2.0,3,2993.021429
-1.0,2,2993.068128
-1.0,2,2993.127027
-2.0,3,2993.195258
0.0,1,2993.219372
-3.0,4,2993.312281
-2.0,3,2993.382571
-3.0,4,2993.470303
-3.0,4,2993.556106
-2.0,3,2993.621361
-1.0,2,2993.674161
-1.0,2,2993.724599
-1.0,2,2993.779849
-2.0,3,2993.850997
0.0,1,2993.879165
-2.0,3,2993.946638
-1.0,2,2993.992493
-1.0,2,2994.036136
0.0,1,2994.062212
-1.0,2,2994.117107
-2.0,3,2994.196864
-1.0,2,2994.247333
-1.0,2,2994.297867
-2.0,3,2994.361928
-2.0,3,2994.427179
-1.0,2,2994.471631
-2.0,3,2994.544274
-2.0,3,2994.612018
-2.0,3,2994.693365
-1.0,2,2994.748837
-3.0,4,2994.842459
-2.0,3,2994.913361
-2.0,3,2994.980942
-3.0,4,2995.067132
-2.0,3,2995.14168
-2.0,3,2995.208233
-2.0,3,2995.278167
-2.0,3,2995.346082
-2.0,3,2995.42158
-2.0,3,2995.48671
-2.0,3,2995.551888
-2.0,3,2995.616705
-2.0,3,2995.689533
-2.0,3,2995.757119
-1.0,2,2995.80109
-2.0,3,2995.867597
-1.0,2,2995.918983
-3.0,4,2996.015794
-2.0,3,2996.095282
-3.0,4,2996.185134
-3.0,4,2996.287641
-3.0,4,2996.389688
-2.0,3,2996.458086
-3.0,4,2996.546695
0.0,1,2996.572948
-1.0,2,2996.620479
-2.0,3,2996.685285
0.0,1,2996.70755
-1.0,2,2996.755969
-1.0,2,2996.802225
-2.0,3,2996.869049
-2.0,3,2996.934849
-1.0,2,2996.983644
-1.0,2,2997.031394
0.0,1,2997.054836
-3.0,4,2997.143093
-2.0,3,2997.219417
-3.0,4,2997.308714
-5.0,6,2997.444311
0.0,1,2997.468655
-2.0,3,2997.542058
-2.0,3,2997.625198
-2.0,3,2997.713128
-2.0,3,2997.805077
-1.0,2,2997.866042
-3.0,4,2997.987747
-2.0,3,2998.084178
-1.0,2,2998.166082
-3.0,4,2998.313718
-1.0,2,2998.381281
-2.0,3,2998.498111
-3.0,4,2998.634972
0.0,1,2998.670428
-2.0,3,2998.759471
-1.0,2,2998.81364
0.0,1,2998.840183
-2.0,3,2998.92821
-2.0,3,2999.010851
-2.0,3,2999.100922
-2.0,3,2999.189511
-3.0,4,2999.312814
-3.0,4,2999.428011
-2.0,3,2999.514156
-3.0,4,2999.628808
-2.0,3,2999.714752
-2.0,3,2999.795749
-1.0,2,2999.850757
-2.0,3,2999.932957
-1.0,2,2999.991428
-2.0,3,3000.070293
-2.0,3,3000.137489
-2.0,3,3000.202516
-2.0,3,3000.27309
-2.0,3,3000.340997
-2.0,3,3000.425658
0.0,1,3000.450692
-2.0,3,3000.53732
-2.0,3,3000.617765
-3.0,4,3000.722749
-2.0,3,3000.797138
-2.0,3,3000.881247
-2.0,3,3000.953507
-1.0,2,3001.002551
-2.0,3,3001.071249
-1.0,2,3001.122149
0.0,1,3001.147421
-2.0,3,3001.21457
-2.0,3,3001.279969
-3.0,4,3001.381726
-2.0,3,3001.449914
-1.0,2,3001.49677
-2.0,3,3001.565654
-2.0,3,3001.640464
-2.0,3,3001.710484
-2.0,3,3001.784836
-2.0,3,3001.85113
-3.0,4,3001.946458
-2.0,3,3002.017156
-2.0,3,3002.08325
-1.0,2,3002.133131
-3.0,4,3002.229595
0.0,1,3002.253399
-2.0,3,3002.320602
-1.0,2,3002.365731
-1.0,2,3002.414612
0.0,1,3002.438876
-2.0,3,3002.505482
-2.0,3,3002.58258
0.0,1,3002.614247
-2.0,3,3002.705073
-1.0,2,3002.765567
-3.0,4,3002.874221
-2.0,3,3002.970859
-2.0,3,3003.03914
-2.0,3,3003.104822
-2.0,3,3003.168281
-1.0,2,3003.223936
-2.0,3,3003.294655
-2.0,3,3003.362062
-1.0,2,3003.406613
0.0,1,3003.431563
-2.0,3,3003.495272
-1.0,2,3003.554951
-2.0,3,3003.648185
-1.0,2,3003.698619
-2.0,3,3003.76108
-1.0,2,3003.803585
-2.0,3,3003.866951
-2.0,3,3003.938159
-1.0,2,3003.982734
-2.0,3,3004.05268
-2.0,3,3004.122917
-2.0,3,3004.193224
-1.0,2,3004.239568
-2.0,3,3004.308463
-3.0,4,3004.401218
-3.0,4,3004.493254
-2.0,3,3004.559615
-1.0,2,3004.603563
-2.0,3,3004.67363
-2.0,3,3004.746779
-2.0,3,3004.816224
-2.0,3,3004.884256
-2.0,3,3004.950807
-2.0,3,3005.028368
-2.0,3,3005.106098
-1.0,2,3005.155303
-2.0,3,3005.231809
-3.0,4,3005.326792
-1.0,2,3005.372113
-1.0,2,3005.419366
-1.0,2,3005.46849
0.0,1,3005.497919
-2.0,3,3005.570691
0.0,1,3005.592599
-1.0,2,3005.637333
-3.0,4,3005.72804
-2.0,3,3005.791704
-3.0,4,3005.881646
-2.0,3,3005.96773
0.0,1,3006.026891
-3.0,4,3006.150042
-2.0,3,3006.247665
-1.0,2,3006.305381
-2.0,3,3006.406565
-1.0,2,3006.470399
-2.0,3,3006.564117
-2.0,3,3006.693227
-2.0,3,3006.895365
-3.0,4,3007.064625
-2.0,3,3007.154936
0.0,1,3007.184136
-2.0,3,3007.281723
-2.0,3,3007.370169
-2.0,3,3007.461808
-1.0,2,3007.521144
-2.0,3,3007.613762
-1.0,2,3007.674931
-3.0,4,3007.792749
-3.0,4,3007.925724
-3.0,4,3008.083157
0.0,1,3008.127563
0.0,1,3008.165455
-2.0,3,3008.28824
-3.0,4,3008.45617
-3.0,4,3008.616886
-2.0,3,3008.734228
-1.0,2,3008.803078
-2.0,3,3008.909962
0.0,1,3008.950101
0.0,1,3008.991185
-2.0,3,3009.116512
-3.0,4,3009.300179
-2.0,3,3009.428585
-1.0,2,3009.50251
-2.0,3,3009.591021
-1.0,2,3009.675645
-2.0,3,3009.828012
-3.0,4,3009.977097
-3.0,4,3010.105894
-2.0,3,3010.20012
-3.0,4,3010.331222
-1.0,2,3010.396948
-3.0,4,3010.533674
-2.0,3,3010.634485
-1.0,2,3010.697536
-2.0,3,3010.795218
-2.0,3,3010.890328
-3.0,4,3011.020981
-2.0,3,3011.11299
-2.0,3,3011.202272
0.0,1,3011.234388
-2.0,3,3011.335701
-1.0,2,3011.409143
-2.0,3,3011.508057
0.0,1,3011.539979
-2.0,3,3011.63302
-1.0,2,3011.691328
-3.0,4,3011.816448
-2.0,3,3011.911786
-2.0,3,3012.013608
-3.0,4,3012.146972
-3.0,4,3012.272852
-2.0,3,3012.361064
-2.0,3,3012.467967
-2.0,3,3012.567122
-2.0,3,3012.653856
-2.0,3,3012.740997
-2.0,3,3012.839249
-1.0,2,3012.900174
-2.0,3,3012.988817
-2.0,3,3013.078776
-1.0,2,3013.143987
-3.0,4,3013.258308
-2.0,3,3013.342729
-1.0,2,3013.399774
-2.0,3,3013.489282
-2.0,3,3013.574655
-2.0,3,3013.657167
-1.0,2,3013.71489
-1.0,2,3013.775273
-2.0,3,3013.857833
-2.0,3,3013.938597
-1.0,2,3013.994275
-2.0,3,3014.081158
0.0,1,3014.106453
-1.0,2,3014.153887
-2.0,3,3014.22093
-2.0,3,3014.290457
-1.0,2,3014.336371
-2.0,3,3014.402043
0.0,1,3014.426418
-3.0,4,3014.517458
-2.0,3,3014.588092
-2.0,3,3014.654616
-2.0,3,3014.722106
0.0,1,3014.74846
-1.0,2,3014.795628
-2.0,3,3014.924734
-2.0,3,3015.005098
-2.0,3,3015.073608
-1.0,2,3015.119353
0.0,1,3015.143835
-2.0,3,3015.209139
-1.0,2,3015.256737
-2.0,3,3015.320975
-2.0,3,3015.387891
-2.0,3,3015.47432
-1.0,2,3015.542681
-3.0,4,3015.641137
-2.0,3,3015.717528
-2.0,3,3015.787591
-1.0,2,3015.834787
-3.0,4,3015.92105
-2.0,3,3015.985539
-2.0,3,3016.051305
-1.0,2,3016.098916
-3.0,4,3016.186151
-2.0,3,3016.251856
-3.0,4,3016.336615
-2.0,3,3016.404128
-1.0,2,3016.446759
-2.0,3,3016.513741
-2.0,3,3016.57885
-2.0,3,3016.649308
-2.0,3,3016.71752
-2.0,3,3016.785653
-2.0,3,3016.852175
-3.0,4,3016.944534
-1.0,2,3016.989998
-1.0,2,3017.035753
-2.0,3,3017.10535
-3.0,4,3017.198068
-2.0,3,3017.265953
-3.0,4,3017.354311
-2.0,3,3017.421165
-2.0,3,3017.492367
-2.0,3,3017.56241
-1.0,2,3017.613203
-2.0,3,3017.682635
-2.0,3,3017.754567
-2.0,3,3017.82266
-2.0,3,3017.889902
-1.0,2,3017.935713
-3.0,4,3018.029862
-1.0,2,3018.074228
-2.0,3,3018.150055
-2.0,3,3018.219255
-2.0,3,3018.29074
-2.0,3,3018.357675
-2.0,3,3018.425483
-1.0,2,3018.469664
-2.0,3,3018.539003
-1.0,2,3018.584071
-2.0,3,3018.654543
-1.0,2,3018.70127
-2.0,3,3018.771979
-2.0,3,3018.840276
-1.0,2,3018.887181
0.0,1,3018.913803
-3.0,4,3019.011894
-2.0,3,3019.077792
-3.0,4,3019.171574
-1.0,2,3019.217358
-1.0,2,3019.266078
-3.0,4,3019.355912
-3.0,4,3019.440773
-2.0,3,3019.504499
-2.0,3,3019.574486
-1.0,2,3019.621313
-2.0,3,3019.688837
-3.0,4,3019.780127
-1.0,2,3019.829539
-2.0,3,3019.897116
-2.0,3,3019.96364
0.0,1,3019.986774
-2.0,3,3020.056395
-2.0,3,3020.129505
-3.0,4,3020.218875
-3.0,4,3020.309481
-2.0,3,3020.380518
-2.0,3,3020.447525
-2.0,3,3020.513348
-2.0,3,3020.579838
-2.0,3,3020.650221
-3.0,4,3020.73828
-2.0,3,3020.807006
-1.0,2,3020.85291
-1.0,2,3020.903647
-1.0,2,3020.948159
0.0,1,3020.971533
-1.0,2,3021.015694
-2.0,3,3021.088126
-2.0,3,3021.156895
-2.0,3,3021.225102
-2.0,3,3021.293301
-2.0,3,3021.363428
-2.0,3,3021.432022
-2.0,3,3021.498942
-1.0,2,3021.544316
-2.0,3,3021.612345
-1.0,2,3021.657825
-1.0,2,3021.702285
-1.0,2,3021.746396
-2.0,3,3021.815276
-2.0,3,3021.883476
-2.0,3,3021.950239
-1.0,2,3021.996221
-3.0,4,3022.088411
-1.0,2,3022.135802
-2.0,3,3022.203535
-2.0,3,3022.270029
-2.0,3,3022.339767
-2.0,3,3022.407905
-2.0,3,3022.474099
-3.0,4,3022.562288
-2.0,3,3022.632057
-2.0,3,3022.697456
-1.0,2,3022.742767
-2.0,3,3022.808608
-2.0,3,3022.877212
-1.0,2,3022.926767
-1.0,2,3022.970198
-3.0,4,3023.131698
-2.0,3,3023.217778
-1.0,2,3023.261606
-1.0,2,3023.30396
-3.0,4,3023.390667
-3.0,4,3023.484308
-2.0,3,3023.560878
0.0,1,3023.584524
-3.0,4,3023.6736
-3.0,4,3023.763097
-3.0,4,3023.924504
-2.0,3,3023.990791
-1.0,2,3024.034351
-1.0,2,3024.082418
-1.0,2,3024.130502
-2.0,3,3024.197207
-3.0,4,3024.286561
-2.0,3,3024.356361
-3.0,4,3024.444163
-2.0,3,3024.510616
-2.0,3,3024.576316
-3.0,4,3024.669258
-1.0,2,3024.711612
-1.0,2,3024.756777
-2.0,3,3024.821563
-1.0,2,3024.870716
-2.0,3,3024.938643
-1.0,2,3025.146023
-2.0,3,3025.393268
-3.0,4,3025.726701
-2.0,3,3025.878748
-1.0,2,3025.982858
-2.0,3,3026.094219
-2.0,3,3026.203701
-2.0,3,3026.306136
-1.0,2,3026.372981
-2.0,3,3026.474911
-2.0,3,3026.582041
-2.0,3,3026.683502
-3.0,4,3026.816905
0.0,1,3026.851709
-1.0,2,3026.925249
0.0,1,3026.959238
0.0,1,3026.994021
-1.0,2,3027.063339
-2.0,3,3027.156096
-2.0,3,3027.221684
-1.0,2,3027.266133
-3.0,4,3027.354094
-2.0,3,3027.424702
-2.0,3,3027.490222
-2.0,3,3027.557252
-1.0,2,3027.602189
-2.0,3,3027.674758
-1.0,2,3027.719662
-2.0,3,3027.78543
-2.0,3,3027.85207
-2.0,3,3027.923659
0.0,1,3027.946103
-2.0,3,3028.013313
-1.0,2,3028.058206
-3.0,4,3028.153274
-2.0,3,3028.22148
-1.0,2,3028.266519
-2.0,3,3028.333326
-2.0,3,3028.403391
-3.0,4,3028.494062
-1.0,2,3028.690891
-1.0,2,3028.778002
-3.0,4,3028.950466
-2.0,3,3029.038639
-1.0,2,3029.098348
-2.0,3,3029.185563
-2.0,3,3029.27597
-2.0,3,3029.359573
-1.0,2,3029.405185
-2.0,3,3029.474224
-1.0,2,3029.523383
-2.0,3,3029.59227
-2.0,3,3029.659703
-1.0,2,3029.704554
-3.0,4,3029.796265
-1.0,2,3029.841259
-3.0,4,3029.931946
-2.0,3,3029.998954
-1.0,2,3030.047191
-1.0,2,3030.094268
-2.0,3,3030.167926
0.0,1,3030.191274
-2.0,3,3030.286295
-3.0,4,3030.390149
-3.0,4,3030.50892
-3.0,4,3030.626933
-1.0,2,3030.683542
-2.0,3,3030.753612
-2.0,3,3030.825401
-1.0,2,3030.872812
-2.0,3,3030.972641
-2.0,3,3031.053454
-1.0,2,3031.109237
-2.0,3,3031.180887
-2.0,3,3031.268131
-3.0,4,3031.360553
-2.0,3,3031.43145
-2.0,3,3031.500255
-2.0,3,3031.668073
-2.0,3,3031.73824
-2.0,3,3031.806502
-1.0,2,3031.854747
-1.0,2,3031.906987
-1.0,2,3031.955644
-2.0,3,3032.027067
-2.0,3,3032.110915
-3.0,4,3032.213648
-2.0,3,3032.294877
-2.0,3,3032.369965
-2.0,3,3032.446877
-2.0,3,3032.515488
-2.0,3,3032.580034
-2.0,3,3032.64387
-3.0,4,3032.731587
-2.0,3,3032.800863
-2.0,3,3032.866747
-2.0,3,3032.941546
-1.0,2,3033.004619
-2.0,3,3033.087377
-2.0,3,3033.168999
-2.0,3,3033.242222
-1.0,2,3033.292999
-1.0,2,3033.34072
-1.0,2,3033.384827
-3.0,4,3033.474976
-3.0,4,3033.568036
-2.0,3,3033.642292
-1.0,2,3033.687031
-2.0,3,3033.753434
-2.0,3,3033.821033
-3.0,4,3033.914544
-1.0,2,3033.959182
-1.0,2,3034.003387
-2.0,3,3034.069222
-3.0,4,3034.167171
-2.0,3,3034.235313
-2.0,3,3034.304696
-2.0,3,3034.369971
-1.0,2,3034.418446
-2.0,3,3034.485284
-2.0,3,3034.551214
-1.0,2,3034.597
-2.0,3,3034.667132
-3.0,4,3034.757381
-3.0,4,3034.845728
-2.0,3,3034.912943
-3.0,4,3035.003947
-2.0,3,3035.071194
-1.0,2,3035.118846
-2.0,3,3035.18507
-1.0,2,3035.233438
-2.0,3,3035.299964
-1.0,2,3035.345963
-2.0,3,3035.414005
-1.0,2,3035.46136
-2.0,3,3035.528828
-2.0,3,3035.594195
-3.0,4,3035.682565
-1.0,2,3035.730776
-2.0,3,3035.796395
-1.0,2,3035.8411
-1.0,2,3035.887929
-1.0,2,3035.935695
-3.0,4,3036.022204
-1.0,2,3036.065941
-2.0,3,3036.136133
-2.0,3,3036.203642
-1.0,2,3036.246813
-3.0,4,3036.338362
-1.0,2,3036.38309
-2.0,3,3036.45377
-1.0,2,3036.497762
-2.0,3,3036.565874
-2.0,3,3036.631426
0.0,1,3036.658021
-1.0,2,3036.703759
-2.0,3,3036.769903
-3.0,4,3036.858021
-2.0,3,3036.928612
-2.0,3,3036.998686
-1.0,2,3037.047365
-2.0,3,3037.117383
-2.0,3,3037.187783
-2.0,3,3037.257617
-1.0,2,3037.302058
-2.0,3,3037.368574
-3.0,4,3037.461738
-2.0,3,3037.527226
-2.0,3,3037.593434
-1.0,2,3037.638712
-3.0,4,3037.730382
-1.0,2,3037.773914
-1.0,2,3037.81891
-2.0,3,3037.886396
-1.0,2,3037.934231
-2.0,3,3038.002341
0.0,1,3038.025401
-2.0,3,3038.094884
-2.0,3,3038.164646
-2.0,3,3038.230544
-3.0,4,3038.321758
0.0,1,3038.344121
-1.0,2,3038.39163
-2.0,3,3038.459895
-1.0,2,3038.503933
-3.0,4,3038.591634
-2.0,3,3038.665453
-2.0,3,3038.732871
-2.0,3,3038.799798
-1.0,2,3038.843361
-1.0,2,3038.894
-2.0,3,3038.961753
-2.0,3,3039.027806
-2.0,3,3039.094191
-3.0,4,3039.191109
-3.0,4,3039.282655
-2.0,3,3039.349229
-1.0,2,3039.393298
-1.0,2,3039.441808
-1.0,2,3039.486455
-1.0,2,3039.532887
0.0,1,3039.554713
-1.0,2,3039.602972
-2.0,3,3039.669412
-2.0,3,3039.735292
-2.0,3,3039.803856
-2.0,3,3039.874573
-2.0,3,3040.068781
-2.0,3,3040.222266
-3.0,4,3040.417181
0.0,1,3040.474257
-1.0,2,3040.570337
-2.0,3,3040.697113
-3.0,4,3040.819876
-3.0,4,3040.94848
-1.0,2,3041.000222
-2.0,3,3041.137886
-1.0,2,3041.196432
-2.0,3,3041.286341
0.0,1,3041.31472
-3.0,4,3041.426727
-3.0,4,3041.540543
-2.0,3,3041.628916
-1.0,2,3041.685033
-2.0,3,3041.769796
-1.0,2,3041.83354
-2.0,3,3041.931036
-2.0,3,3042.021235
-2.0,3,3042.093578
-3.0,4,3042.18818
-2.0,3,3042.261939
-3.0,4,3042.358078
-2.0,3,3042.428376
-1.0,2,3042.478196
-6.0,7,3042.656512
-2.0,3,3042.729537
-2.0,3,3042.803978
-2.0,3,3042.878344
-2.0,3,3042.953301
-2.0,3,3043.023453
-3.0,4,3043.117822
-1.0,2,3043.192709
-3.0,4,3043.349089
-2.0,3,3043.505237
-1.0,2,3043.548213
-2.0,3,3043.627023
-2.0,3,3043.713996
-2.0,3,3043.778706
-3.0,4,3043.86684
-3.0,4,3043.95983
-2.0,3,3044.026816
-2.0,3,3044.092062
0.0,1,3044.117712
0.0,1,3044.14045
-2.0,3,3044.211963
-2.0,3,3044.280303
-2.0,3,3044.352392
-1.0,2,3044.399302
-2.0,3,3044.472335
-2.0,3,3044.540297
-2.0,3,3044.610482
-2.0,3,3044.678111
0.0,1,3044.704233
-2.0,3,3044.778778
-2.0,3,3044.849721
-1.0,2,3044.897804
-1.0,2,3044.947811
-2.0,3,3045.018918
-1.0,2,3045.065236
-3.0,4,3045.162985
-2.0,3,3045.237035
-2.0,3,3045.310677
-1.0,2,3045.358003
-2.0,3,3045.430336
-3.0,4,3045.529064
-2.0,3,3045.602752
-1.0,2,3045.65078
-2.0,3,3045.721505
-2.0,3,3045.791459
-3.0,4,3045.883801
-2.0,3,3045.953414
-2.0,3,3046.02847
-2.0,3,3046.111222
-1.0,2,3046.159092
-3.0,4,3046.250849
-1.0,2,3046.297641
-1.0,2,3046.346917
-2.0,3,3046.414759
-2.0,3,3046.481011
-2.0,3,3046.547501
-1.0,2,3046.600359
-2.0,3,3046.672471
0.0,1,3046.696814
-2.0,3,3046.769831
-1.0,2,3046.820071
-2.0,3,3046.889016
-2.0,3,3046.952228
-2.0,3,3047.016233
-2.0,3,3047.086778
-1.0,2,3047.131639
-2.0,3,3047.198844
-2.0,3,3047.266714
-2.0,3,3047.339384
-3.0,4,3047.426337
-1.0,2,3047.469683
-2.0,3,3047.533562
-1.0,2,3047.580167
-2.0,3,3047.659827
-1.0,2,3047.722513
-2.0,3,3047.820445
-2.0,3,3047.990139
-2.0,3,3048.053909
-3.0,4,3048.14253
-2.0,3,3048.214507
-1.0,2,3048.267938
-2.0,3,3048.338936
-2.0,3,3048.412967
-1.0,2,3048.461463
-1.0,2,3048.51287
-1.0,2,3048.557321
-2.0,3,3048.625316
-1.0,2,3048.676982
-2.0,3,3048.779721
-2.0,3,3048.866878
-2.0,3,3048.958336
-2.0,3,3049.0453
-1.0,2,3049.128914
-2.0,3,3049.24863
0.0,1,3049.292409
-1.0,2,3049.371482
-3.0,4,3049.509799
-1.0,2,3049.583571
-2.0,3,3049.6953
-1.0,2,3049.762687
-1.0,2,3049.827906
-2.0,3,3049.930774
-1.0,2,3049.997176
-1.0,2,3050.056589
-2.0,3,3050.156106
-1.0,2,3050.219899
-1.0,2,3050.282275
-3.0,4,3050.406251
-1.0,2,3050.47516
-1.0,2,3050.54047
-3.0,4,3050.667625
-2.0,3,3050.764295
-1.0,2,3050.831797
-2.0,3,3050.929768
-2.0,3,3051.047189
-2.0,3,3051.162584
-2.0,3,3051.267397
-2.0,3,3051.365927
0.0,1,3051.396281
-2.0,3,3051.489262
-2.0,3,3051.591934
-2.0,3,3051.693456
-1.0,2,3051.755524
0.0,1,3051.786729
0.0,1,3051.821853
-2.0,3,3051.919621
-3.0,4,3052.053942
-3.0,4,3052.182255
-2.0,3,3052.280719
-1.0,2,3052.341231
-3.0,4,3052.467839
-2.0,3,3052.561942
-2.0,3,3052.662274
-3.0,4,3052.789871
-2.0,3,3052.89149
-1.0,2,3052.959498
-3.0,4,3053.119758
0.0,1,3053.163096
-1.0,2,3053.242646
-1.0,2,3053.428511
-1.0,2,3053.517469
-4.0,5,3053.660194
-1.0,2,3053.717944
-3.0,4,3053.833918
-1.0,2,3053.899256
0.0,1,3053.933246
-2.0,3,3054.02235
-2.0,3,3054.110242
0.0,1,3054.144116
-1.0,2,3054.201802
-2.0,3,3054.284899
-1.0,2,3054.343253
-2.0,3,3054.435285
-2.0,3,3054.52243
-1.0,2,3054.580009
-2.0,3,3054.677476
-3.0,4,3054.820638
-1.0,2,3054.902607
-1.0,2,3054.977779
-1.0,2,3055.049449
-3.0,4,3055.186275
-2.0,3,3055.27141
0.0,1,3055.298358
-2.0,3,3055.387298
-2.0,3,3055.479204
-2.0,3,3055.565077
-2.0,3,3055.656147
-1.0,2,3055.713898
-2.0,3,3055.80643
-1.0,2,3055.864451
-2.0,3,3055.95085
-1.0,2,3056.009551
-3.0,4,3056.140525
-3.0,4,3056.269685
-2.0,3,3056.384309
-1.0,2,3056.462072
-1.0,2,3056.541389
-1.0,2,3056.615529
-1.0,2,3056.687258
-2.0,3,3056.786271
-1.0,2,3056.861606
-1.0,2,3056.932388
-1.0,2,3056.994418
-2.0,3,3057.085609
-3.0,4,3057.205499
-2.0,3,3057.302945
-1.0,2,3057.374801
-2.0,3,3057.465078
-3.0,4,3057.590794
-3.0,4,3057.70238
-3.0,4,3057.811716
-2.0,3,3057.898165
-1.0,2,3057.963546
-3.0,4,3058.095616
-2.0,3,3058.179785
-2.0,3,3058.263235
-3.0,4,3058.376025
-2.0,3,3058.457134
-2.0,3,3058.53824
-1.0,2,3058.60295
-2.0,3,3058.70293
-3.0,4,3058.825145
-2.0,3,3058.907217
0.0,1,3058.933383
-1.0,2,3058.988099
0.0,1,3059.013976
-1.0,2,3059.067279
-2.0,3,3059.149776
-1.0,2,3059.209244
-2.0,3,3059.289684
-2.0,3,3059.37009
-2.0,3,3059.449448
-2.0,3,3059.532912
-1.0,2,3059.580284
-3.0,4,3059.667784
-1.0,2,3059.712211
-2.0,3,3059.786725
-2.0,3,3059.860449
-2.0,3,3059.931039
-1.0,2,3059.977691
-1.0,2,3060.029052
-1.0,2,3060.076886
-2.0,3,3060.151795
-3.0,4,3060.250162
-1.0,2,3060.300707
-2.0,3,3060.369929
-3.0,4,3060.462736
-2.0,3,3060.527839
-2.0,3,3060.595147
-3.0,4,3060.683314
-1.0,2,3060.731655
-2.0,3,3060.801138
-1.0,2,3060.848768
-2.0,3,3060.915576
-2.0,3,3060.980566
-2.0,3,3061.044587
-2.0,3,3061.114669
-2.0,3,3061.183791
0.0,1,3061.207192
-3.0,4,3061.295974
-2.0,3,3061.364089
-2.0,3,3061.427793
-2.0,3,3061.493491
-2.0,3,3061.558244
-3.0,4,3061.649506
-3.0,4,3061.739466
-2.0,3,3061.808687
-3.0,4,3061.895808
0.0,1,3061.921176
-1.0,2,3061.964468
-1.0,2,3062.008081
-1.0,2,3062.053468
-1.0,2,3062.103018
-2.0,3,3062.170415
-1.0,2,3062.215027
0.0,1,3062.237992
-3.0,4,3062.34045
-2.0,3,3062.416115
-1.0,2,3062.462456
-2.0,3,3062.52742
0.0,1,3062.553987
-2.0,3,3062.620729
0.0,1,3062.64428
-1.0,2,3062.691026
-2.0,3,3062.763339
-2.0,3,3062.841313
-2.0,3,3062.916719
-2.0,3,3062.987831
-2.0,3,3063.063542
-2.0,3,3063.141553
-2.0,3,3063.259513
-2.0,3,3063.349523
-1.0,2,3063.416436
-1.0,2,3063.485767
-2.0,3,3063.566258
-3.0,4,3063.657661
-2.0,3,3063.728433
-2.0,3,3063.79264
-2.0,3,3063.860012
-1.0,2,3063.905487
-1.0,2,3063.955672
0.0,1,3063.979514
0.0,1,3064.003952
-2.0,3,3064.074251
-1.0,2,3064.130472
-1.0,2,3064.17958
-1.0,2,3064.225675
-2.0,3,3064.294299
-2.0,3,3064.392484
-2.0,3,3064.489203
-3.0,4,3064.596959
-1.0,2,3064.663647
-3.0,4,3064.796308
-1.0,2,3064.853498
0.0,1,3064.895326
-1.0,2,3064.959209
-2.0,3,3065.068518
-1.0,2,3065.137178
-2.0,3,3065.22413
-2.0,3,3065.449021
0.0,1,3065.481429
-2.0,3,3065.565881
-2.0,3,3065.633599
-2.0,3,3065.704883
-2.0,3,3065.776715
-2.0,3,3065.854014
-1.0,2,3065.914484
-3.0,4,3066.028973
-2.0,3,3066.113874
-1.0,2,3066.172234
-1.0,2,3066.224982
-1.0,2,3066.276804
-2.0,3,3066.359815
-1.0,2,3066.41315
-1.0,2,3066.466702
-3.0,4,3066.573214
-2.0,3,3066.656094
-1.0,2,3066.708233
-1.0,2,3066.763008
-2.0,3,3066.830359
-2.0,3,3066.925108
-2.0,3,3067.015651
-1.0,2,3067.077327
-2.0,3,3067.178428
-2.0,3,3067.274559
-2.0,3,3067.361973
-2.0,3,3067.461764
-1.0,2,3067.522619
-2.0,3,3067.618492
-1.0,2,3067.676362
-3.0,4,3067.790458
-3.0,4,3067.901253
-1.0,2,3067.972564
-2.0,3,3068.061871
0.0,1,3068.094384
-1.0,2,3068.154053
0.0,1,3068.190916
-1.0,2,3068.257113
-2.0,3,3068.34234
0.0,1,3068.378042
0.0,1,3068.417671
-1.0,2,3068.476281
-2.0,3,3068.559929
-2.0,3,3068.646044
-2.0,3,3068.734604
-3.0,4,3068.857171
0.0,1,3068.889732
-2.0,3,3068.992065
0.0,1,3069.029653
-1.0,2,3069.095092
0.0,1,3069.13227
-2.0,3,3069.232514
-3.0,4,3069.35133
-3.0,4,3069.462298
-2.0,3,3069.542768
-2.0,3,3069.624569
-2.0,3,3069.711873
-3.0,4,3069.819456
-3.0,4,3069.943635
-1.0,2,3070.010506
-2.0,3,3070.107695
-2.0,3,3070.193469
-2.0,3,3070.297155
-2.0,3,3070.385282
-3.0,4,3070.517102
-1.0,2,3070.57605
-3.0,4,3070.684302
-2.0,3,3070.761238
-2.0,3,3070.842499
-2.0,3,3070.917462
-1.0,2,3070.967314
-1.0,2,3071.032982
-2.0,3,3071.122045
-2.0,3,3071.202427
-3.0,4,3071.308409
-3.0,4,3071.40481
-3.0,4,3071.508391
-1.0,2,3071.584389
-1.0,2,3071.634575
-3.0,4,3071.73456
-1.0,2,3071.790631
-1.0,2,3071.835711
-1.0,2,3071.895141
-2.0,3,3071.974755
-3.0,4,3072.098358
-1.0,2,3072.155682
-1.0,2,3072.209828
-1.0,2,3072.263906
0.0,1,3072.297958
-1.0,2,3072.355276
-2.0,3,3072.446826
-2.0,3,3072.529937
-2.0,3,3072.620457
-1.0,2,3072.674446
